ID,Tipo,SKU,"GTIN, UPC, EAN, ou ISBN",Nome,Publicado,Em destaque?,Visibilidade no catálogo,Descrição curta,Descrição,Data de preço promocional começa em,Data de preço promocional termina em,Status do imposto,Classe de imposto,Em estoque?,Estoque,Quantidade baixa de estoque,São permitidas encomendas?,Vendido individualmente?,Peso (kg),Comprimento (cm),Largura (cm),Altura (cm),Permitir avaliações de clientes?,Observação de compra,Preço promocional,Preço,Categorias,Tags,Classe de entrega,Imagens,Limite de downloads,Dias para expirar o download,Ascendente,Grupo de produtos,Upsells,Venda cruzada,URL externa,Texto do botão,Posição,Marcas,Nome do atributo 1,Valores do atributo 1,Visibilidade do atributo 1,Atributo global 1
52821,simple,7896108815102,,Alcon Club Jabuti 300G,1,0,visible,Alcon Club Jabuti 300G | Marca: Alcon | Categoria: Aquarismo | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Alcon Club Jabuti 300G</h2>\n<p>Produto <strong>Alcon</strong> da linha Aquarismo. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>0.300 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Alcon</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 0.300 Kg (1x 0.300 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Aquarismo</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,2,,0,0,0.3,,,,1,,,"65,00",Aquarismo,"Alcon, Aquarismo",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/aquarismo/7896108815102.jpg,,,,,,,,,0,Alcon,Marca,Alcon,1,1
55999,simple,7898110101174,,Reparo Sarlo 160 - Sarlobetter,0,0,visible,Reparo Sarlo 160 - Sarlobetter | Marca: Sarlobetter | Categoria: Aquarismo | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Reparo Sarlo 160 - Sarlobetter</h2>\n<p>Produto <strong>Sarlobetter</strong> da linha Aquarismo. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Sarlobetter</li>\n  <li>📦 <strong>Categoria:</strong> Aquarismo</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,0,0,,0,0,,,,,1,,,"14,00",Aquarismo,"Aquarismo, Sarlobetter",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/aquarismo/7898110101174.jpg,,,,,,,,,0,Sarlobetter,Marca,Sarlobetter,1,1
56001,simple,7898110100177,,Reparo Sarlo 180 - Sarlobetter,0,0,visible,Reparo Sarlo 180 - Sarlobetter | Marca: Sarlobetter | Categoria: Aquarismo | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Reparo Sarlo 180 - Sarlobetter</h2>\n<p>Produto <strong>Sarlobetter</strong> da linha Aquarismo. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Sarlobetter</li>\n  <li>📦 <strong>Categoria:</strong> Aquarismo</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,0,0,,0,0,,,,,1,,,"17,90",Aquarismo,"Aquarismo, Sarlobetter",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/aquarismo/7898110100177.jpg,,,,,,,,,0,Sarlobetter,Marca,Sarlobetter,1,1
56003,simple,7898110101433,,Reparo Sarlo 520 - Sarlobetter,0,0,visible,Reparo Sarlo 520 - Sarlobetter | Marca: Sarlobetter | Categoria: Aquarismo | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Reparo Sarlo 520 - Sarlobetter</h2>\n<p>Produto <strong>Sarlobetter</strong> da linha Aquarismo. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Sarlobetter</li>\n  <li>📦 <strong>Categoria:</strong> Aquarismo</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,0,0,,0,0,,,,,1,,,"35,00",Aquarismo,"Aquarismo, Sarlobetter",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/aquarismo/7898110101433.jpg,,,,,,,,,0,Sarlobetter,Marca,Sarlobetter,1,1
56193,simple,7896108808784,,Alcon Goldfish Colour Bits 10G,1,0,visible,Alcon Goldfish Colour Bits 10G | Marca: Alcon | Categoria: Aquarismo | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Alcon Goldfish Colour Bits 10G</h2>\n<p>Produto <strong>Alcon</strong> da linha Aquarismo. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>0.010 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Alcon</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 0.010 Kg (1x 0.010 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Aquarismo</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,5,,0,0,0.01,,,,1,,,"15,00",Aquarismo,"Alcon, Aquarismo",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/aquarismo/7896108808784.jpg,,,,,,,,,0,Alcon,Marca,Alcon,1,1
56194,simple,7896108808869,,Alcon Goldfish Colour Bits 220G,1,0,visible,Alcon Goldfish Colour Bits 220G | Marca: Alcon | Categoria: Aquarismo | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Alcon Goldfish Colour Bits 220G</h2>\n<p>Produto <strong>Alcon</strong> da linha Aquarismo. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>0.220 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Alcon</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 0.220 Kg (1x 0.220 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Aquarismo</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,2,,0,0,0.22,,,,1,,,"79,99",Aquarismo,"Alcon, Aquarismo",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/aquarismo/7896108808869.jpg,,,,,,,,,0,Alcon,Marca,Alcon,1,1
56195,simple,7896108814310,,Alcon Goldfish Colour Bits 30G,1,0,visible,Alcon Goldfish Colour Bits 30G | Marca: Alcon | Categoria: Aquarismo | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Alcon Goldfish Colour Bits 30G</h2>\n<p>Produto <strong>Alcon</strong> da linha Aquarismo. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>0.030 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Alcon</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 0.030 Kg (1x 0.030 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Aquarismo</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,9,,0,0,0.03,,,,1,,,"25,00",Aquarismo,"Alcon, Aquarismo",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/aquarismo/7896108814310.png,,,,,,,,,0,Alcon,Marca,Alcon,1,1
56196,simple,7896108851018,,Alcon Granulado 25G,1,0,visible,Alcon Granulado 25G | Marca: Alcon | Categoria: Aquarismo | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Alcon Granulado 25G</h2>\n<p>Produto <strong>Alcon</strong> da linha Aquarismo. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>0.025 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Alcon</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 0.025 Kg (1x 0.025 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Aquarismo</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,1,,0,0,0.025,,,,1,,,"19,99",Aquarismo,"Alcon, Aquarismo",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/aquarismo/7896108851018.jpg,,,,,,,,,0,Alcon,Marca,Alcon,1,1
56197,simple,7896108851025,,Alcon Granulado 50G,1,0,visible,Alcon Granulado 50G | Marca: Alcon | Categoria: Aquarismo | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Alcon Granulado 50G</h2>\n<p>Produto <strong>Alcon</strong> da linha Aquarismo. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>0.050 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Alcon</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 0.050 Kg (1x 0.050 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Aquarismo</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,3,,0,0,0.05,,,,1,,,"28,00",Aquarismo,"Alcon, Aquarismo",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/aquarismo/7896108851025.jpg,,,,,,,,,0,Alcon,Marca,Alcon,1,1
56198,simple,7896108871238,,Alcon Herbivoros 140G,1,0,visible,Alcon Herbivoros 140G | Marca: Alcon | Categoria: Aquarismo | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Alcon Herbivoros 140G</h2>\n<p>Produto <strong>Alcon</strong> da linha Aquarismo. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>0.140 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Alcon</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 0.140 Kg (1x 0.140 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Aquarismo</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,1,,0,0,0.14,,,,1,,,"57,99",Aquarismo,"Alcon, Aquarismo",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/aquarismo/7896108871238.jpg,,,,,,,,,0,Alcon,Marca,Alcon,1,1
56199,simple,7896108871245,,Alcon Herbivoros 57G,0,0,visible,Alcon Herbivoros 57G | Marca: Alcon | Categoria: Aquarismo | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Alcon Herbivoros 57G</h2>\n<p>Produto <strong>Alcon</strong> da linha Aquarismo. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>0.057 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Alcon</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 0.057 Kg (1x 0.057 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Aquarismo</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,0,0,,0,0,0.057,,,,1,,,"29,99",Aquarismo,"Alcon, Aquarismo",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/aquarismo/7896108871245.jpg,,,,,,,,,0,Alcon,Marca,Alcon,1,1
56201,simple,7896108852039,,Alcon Reptocal 15G,1,0,visible,Alcon Reptocal 15G | Marca: Alcon | Categoria: Aquarismo | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Alcon Reptocal 15G</h2>\n<p>Produto <strong>Alcon</strong> da linha Aquarismo. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>0.015 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Alcon</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 0.015 Kg (1x 0.015 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Aquarismo</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,1,,0,0,0.015,,,,1,,,"16,00",Aquarismo,"Alcon, Aquarismo",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/aquarismo/7896108852039.jpg,,,,,,,,,0,Alcon,Marca,Alcon,1,1
56403,simple,7897085904889,,Bactericida E Fungicida 15 ml - Mundo Animal,0,0,visible,Bactericida E Fungicida 15 ml - Mundo Animal | Marca: Mundo Animal | Categoria: Aquarismo | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Bactericida E Fungicida 15 ml - Mundo Animal</h2>\n<p>Produto <strong>Mundo Animal</strong> da linha Aquarismo. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>0.015 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Mundo Animal</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 0.015 Kg (1x 0.015 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Aquarismo</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,0,0,,0,0,0.015,,,,1,,,"29,90",Aquarismo,"Aquarismo, Mundo Animal",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/aquarismo/7897085904889.webp,,,,,,,,,0,Mundo Animal,Marca,Mundo Animal,1,1
56517,simple,7898110100740,,Bomba Sarlo Submersa 2000 - Sarlobetter,1,0,visible,Bomba Sarlo Submersa 2000 - Sarlobetter | Marca: Sarlobetter | Categoria: Aquarismo | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Bomba Sarlo Submersa 2000 - Sarlobetter</h2>\n<p>Produto <strong>Sarlobetter</strong> da linha Aquarismo. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Sarlobetter</li>\n  <li>📦 <strong>Categoria:</strong> Aquarismo</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,2,,0,0,,,,,1,,,"299,90",Aquarismo,"Aquarismo, Sarlobetter",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/aquarismo/7898110100740.jpg,,,,,,,,,0,Sarlobetter,Marca,Sarlobetter,1,1
56518,simple,7898110104618,,Bomba Sarlo Submersa 2700 - Sarlobetter,1,0,visible,Bomba Sarlo Submersa 2700 - Sarlobetter | Marca: Sarlobetter | Categoria: Aquarismo | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Bomba Sarlo Submersa 2700 - Sarlobetter</h2>\n<p>Produto <strong>Sarlobetter</strong> da linha Aquarismo. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Sarlobetter</li>\n  <li>📦 <strong>Categoria:</strong> Aquarismo</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,2,,0,0,,,,,1,,,"325,00",Aquarismo,"Aquarismo, Sarlobetter",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/aquarismo/7898110104618.jpg,,,,,,,,,0,Sarlobetter,Marca,Sarlobetter,1,1
56519,simple,7898110100702,,Bomba Sarlo Submersa 300 - Sarlobetter,1,0,visible,Bomba Sarlo Submersa 300 - Sarlobetter | Marca: Sarlobetter | Categoria: Aquarismo | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Bomba Sarlo Submersa 300 - Sarlobetter</h2>\n<p>Produto <strong>Sarlobetter</strong> da linha Aquarismo. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Sarlobetter</li>\n  <li>📦 <strong>Categoria:</strong> Aquarismo</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,4,,0,0,,,,,1,,,"115,00",Aquarismo,"Aquarismo, Sarlobetter",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/aquarismo/7898110100702.jpg,,,,,,,,,0,Sarlobetter,Marca,Sarlobetter,1,1
56520,simple,7898110100016,,Bomba Sarlo Submersa 500 - Sarlobetter,1,0,visible,Bomba Sarlo Submersa 500 - Sarlobetter | Marca: Sarlobetter | Categoria: Aquarismo | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Bomba Sarlo Submersa 500 - Sarlobetter</h2>\n<p>Produto <strong>Sarlobetter</strong> da linha Aquarismo. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Sarlobetter</li>\n  <li>📦 <strong>Categoria:</strong> Aquarismo</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,3,,0,0,,,,,1,,,"125,00",Aquarismo,"Aquarismo, Sarlobetter",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/aquarismo/7898110100016.jpg,,,,,,,,,0,Sarlobetter,Marca,Sarlobetter,1,1
56521,simple,7898110100955,,Bomba Sarlo Submersa 520 - Sarlobetter,1,0,visible,Bomba Sarlo Submersa 520 - Sarlobetter | Marca: Sarlobetter | Categoria: Aquarismo | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Bomba Sarlo Submersa 520 - Sarlobetter</h2>\n<p>Produto <strong>Sarlobetter</strong> da linha Aquarismo. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Sarlobetter</li>\n  <li>📦 <strong>Categoria:</strong> Aquarismo</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,2,,0,0,,,,,1,,,"125,00",Aquarismo,"Aquarismo, Sarlobetter",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/aquarismo/7898110100955.jpg,,,,,,,,,0,Sarlobetter,Marca,Sarlobetter,1,1
56522,simple,7898110100054,,Bomba Sarlo Submersa 650 - Sarlobetter,1,0,visible,Bomba Sarlo Submersa 650 - Sarlobetter | Marca: Sarlobetter | Categoria: Aquarismo | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Bomba Sarlo Submersa 650 - Sarlobetter</h2>\n<p>Produto <strong>Sarlobetter</strong> da linha Aquarismo. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Sarlobetter</li>\n  <li>📦 <strong>Categoria:</strong> Aquarismo</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,3,,0,0,,,,,1,,,"135,00",Aquarismo,"Aquarismo, Sarlobetter",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/aquarismo/7898110100054.jpg,,,,,,,,,0,Sarlobetter,Marca,Sarlobetter,1,1
56523,simple,7898110101853,,Bomba Sarlo Submersa Mini A - Sarlobetter,1,0,visible,Bomba Sarlo Submersa Mini A - Sarlobetter | Marca: Sarlobetter | Categoria: Aquarismo | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Bomba Sarlo Submersa Mini A - Sarlobetter</h2>\n<p>Produto <strong>Sarlobetter</strong> da linha Aquarismo. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Sarlobetter</li>\n  <li>📦 <strong>Categoria:</strong> Aquarismo</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,2,,0,0,,,,,1,,,"75,00",Aquarismo,"Aquarismo, Sarlobetter",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/aquarismo/7898110101853.jpg,,,,,,,,,0,Sarlobetter,Marca,Sarlobetter,1,1
