ID,Tipo,SKU,"GTIN, UPC, EAN, ou ISBN",Nome,Publicado,Em destaque?,Visibilidade no catálogo,Descrição curta,Descrição,Data de preço promocional começa em,Data de preço promocional termina em,Status do imposto,Classe de imposto,Em estoque?,Estoque,Quantidade baixa de estoque,São permitidas encomendas?,Vendido individualmente?,Peso (kg),Comprimento (cm),Largura (cm),Altura (cm),Permitir avaliações de clientes?,Observação de compra,Preço promocional,Preço,Categorias,Tags,Classe de entrega,Imagens,Limite de downloads,Dias para expirar o download,Ascendente,Grupo de produtos,Upsells,Venda cruzada,URL externa,Texto do botão,Posição,Marcas,Nome do atributo 1,Valores do atributo 1,Visibilidade do atributo 1,Atributo global 1
53730,simple,3961,,Caneca Aluminio Gancho 120Ml - Londrina,1,0,visible,Caneca Aluminio Gancho 120Ml - Londrina | Marca: Londrina | Categoria: Passaros | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Caneca Aluminio Gancho 120Ml - Londrina</h2>\n<p>Produto <strong>Londrina</strong> da linha Passaros. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>0.120 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Londrina</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 0.120 Kg (1x 0.120 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Passaros</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,11,,0,0,0.12,,,,1,,,"10,00",Passaros,"Londrina, Passaros",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/passaros/3961.png,,,,,,,,,0,Londrina,Marca,Londrina,1,1
53735,simple,7898966420283,,Caneca Aluminio Papagaio Simples - Londrina,1,0,visible,Caneca Aluminio Papagaio Simples - Londrina | Marca: Londrina | Categoria: Passaros | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Caneca Aluminio Papagaio Simples - Londrina</h2>\n<p>Produto <strong>Londrina</strong> da linha Passaros. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Londrina</li>\n  <li>📦 <strong>Categoria:</strong> Passaros</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,12,,0,0,,,,,1,,,"8,99",Passaros,"Londrina, Passaros",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/passaros/7898966420283.jpg,,,,,,,,,0,Londrina,Marca,Londrina,1,1
53739,simple,7898450361542,,Caneca Plastico Ornamental 190Ml,1,0,visible,Caneca Plastico Ornamental 190Ml | Marca: Ornamental | Categoria: Passaros | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Caneca Plastico Ornamental 190Ml</h2>\n<p>Produto <strong>Ornamental</strong> da linha Passaros. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>0.190 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Ornamental</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 0.190 Kg (1x 0.190 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Passaros</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,2,,0,0,0.19,,,,1,,,"10,00",Passaros,"Ornamental, Passaros",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/passaros/7898450361542.jpg,,,,,,,,,0,Ornamental,Marca,Ornamental,1,1
54155,simple,7898555080874,,Comedouro Aves Tubular 5Kg,1,0,visible,Comedouro Aves Tubular 5Kg | Categoria: Aves | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Comedouro Aves Tubular 5Kg</h2>\n<p>Produto de alta qualidade da categoria Aves. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>📦 <strong>Categoria:</strong> Aves</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,1,,0,0,5,,,,1,,,"38,00","Aves, Passaros",Aves,,https://aquafloragroshop.com.br/wp-content/uploads/produtos/passaros/7898555080874.jpg,,,,,,,,,0,,,,,
54158,simple,1533,,Comedouro Com Aba P/ Pássaro Preto - Londrina,1,0,visible,Comedouro Com Aba P/ Pássaro Preto - Londrina | Marca: Londrina | Categoria: Passaros | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Comedouro Com Aba P/ Pássaro Preto - Londrina</h2>\n<p>Produto <strong>Londrina</strong> da linha Passaros. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Londrina</li>\n  <li>📦 <strong>Categoria:</strong> Passaros</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,21,,0,0,,,,,1,,,"2,90",Passaros,"Londrina, Passaros",,,,,,,,,,,0,Londrina,Marca,Londrina,1,1
54174,simple,5317,,Comedouro Lua 1/2 Com Tampa - Londrina,1,0,visible,Comedouro Lua 1/2 Com Tampa - Londrina | Marca: Londrina | Categoria: Passaros | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Comedouro Lua 1/2 Com Tampa - Londrina</h2>\n<p>Produto <strong>Londrina</strong> da linha Passaros. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Londrina</li>\n  <li>📦 <strong>Categoria:</strong> Passaros</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,7,,0,0,,,,,1,,,"5,00",Passaros,"Londrina, Passaros",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/passaros/5317.jpg,,,,,,,,,0,Londrina,Marca,Londrina,1,1
54176,simple,3622,,Comedouro Pássaro 2 Furos Tipo Banheira,1,0,visible,Comedouro Pássaro 2 Furos Tipo Banheira | Categoria: Passaros | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Comedouro Pássaro 2 Furos Tipo Banheira</h2>\n<p>Produto de alta qualidade da categoria Passaros. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>📦 <strong>Categoria:</strong> Passaros</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,15,,0,0,,,,,1,,,"8,50",Passaros,Passaros,,https://aquafloragroshop.com.br/wp-content/uploads/produtos/passaros/3622.jpg,,,,,,,,,0,,,,,
54178,simple,3623,,Comedouro Pássaro 3 Furos Tipo Banheira - Christino,1,0,visible,Comedouro Pássaro 3 Furos Tipo Banheira - Christino | Marca: Christino | Categoria: Passaros | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Comedouro Pássaro 3 Furos Tipo Banheira - Christino</h2>\n<p>Produto <strong>Christino</strong> da linha Passaros. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Christino</li>\n  <li>📦 <strong>Categoria:</strong> Passaros</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,12,,0,0,,,,,1,,,"12,00",Passaros,"Christino, Passaros",,https://aquafloragroshop.com.br/wp-content/uploads/2026/01/3623-1.jpg,,,,,,,,,0,Christino,Marca,Christino,1,1
54179,simple,3336,,Comedouro Pássaro Meia Lua 45Ml - Ornamental,1,0,visible,Comedouro Pássaro Meia Lua 45Ml - Ornamental | Marca: Ornamental | Categoria: Passaros | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Comedouro Pássaro Meia Lua 45Ml - Ornamental</h2>\n<p>Produto <strong>Ornamental</strong> da linha Passaros. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>0.045 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Ornamental</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 0.045 Kg (1x 0.045 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Passaros</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,17,,0,0,0.045,,,,1,,,"5,00",Passaros,"Ornamental, Passaros",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/passaros/3336.jpg,,,,,,,,,0,Ornamental,Marca,Ornamental,1,1
54180,simple,3962,,Comedouro Pássaro S/Tampa Reg Cgm - Londrina,1,0,visible,Comedouro Pássaro S/Tampa Reg Cgm - Londrina | Marca: Londrina | Categoria: Passaros | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Comedouro Pássaro S/Tampa Reg Cgm - Londrina</h2>\n<p>Produto <strong>Londrina</strong> da linha Passaros. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Londrina</li>\n  <li>📦 <strong>Categoria:</strong> Passaros</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,23,,0,0,,,,,1,,,"3,00",Passaros,"Londrina, Passaros",,,,,,,,,,,0,Londrina,Marca,Londrina,1,1
54298,simple,3875,,Dorminhoco C/ Lixa Mf - Araponga,1,0,visible,Dorminhoco C/ Lixa Mf - Araponga | Marca: Araponga | Categoria: Passaros | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Dorminhoco C/ Lixa Mf - Araponga</h2>\n<p>Produto <strong>Araponga</strong> da linha Passaros. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Araponga</li>\n  <li>📦 <strong>Categoria:</strong> Passaros</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,1,,0,0,,,,,1,,,"10,00",Passaros,"Araponga, Passaros",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/passaros/3875.jpg,,,,,,,,,0,Araponga,Marca,Araponga,1,1
