ID,Tipo,SKU,"GTIN, UPC, EAN, ou ISBN",Nome,Publicado,Em destaque?,Visibilidade no catálogo,Descrição curta,Descrição,Data de preço promocional começa em,Data de preço promocional termina em,Status do imposto,Classe de imposto,Em estoque?,Estoque,Quantidade baixa de estoque,São permitidas encomendas?,Vendido individualmente?,Peso (kg),Comprimento (cm),Largura (cm),Altura (cm),Permitir avaliações de clientes?,Observação de compra,Preço promocional,Preço,Categorias,Tags,Classe de entrega,Imagens,Limite de downloads,Dias para expirar o download,Ascendente,Grupo de produtos,Upsells,Venda cruzada,URL externa,Texto do botão,Posição,Marcas,Nome do atributo 1,Valores do atributo 1,Visibilidade do atributo 1,Atributo global 1
52998,simple,7898181635899,,B. Crisan Gde. Amarelo Liso 50 Unidade.,1,0,visible,B. Crisan Gde. Amarelo Liso 50 Unidade. | Marca: Crisan | Categoria: Farmacia | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>B. Crisan Gde. Amarelo Liso 50 Unidade.</h2>\n<p>Produto <strong>Crisan</strong> da linha Farmacia. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Crisan</li>\n  <li>📦 <strong>Categoria:</strong> Farmacia</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,1,,0,0,,,,,1,,,"126,75",Farmacia,"Crisan, Farmacia",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/farmacia/7898181635899.jpg,,,,,,,,,0,Crisan,Marca,Crisan,1,1
53008,simple,7898070967636,,Bandagem Adesiva Latex Amarelo 10Cm - Hoppner,1,0,visible,Bandagem Adesiva Latex Amarelo 10Cm - Hoppner | Marca: Hoppner | Categoria: Farmacia | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Bandagem Adesiva Latex Amarelo 10Cm - Hoppner</h2>\n<p>Produto <strong>Hoppner</strong> da linha Farmacia. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Hoppner</li>\n  <li>📦 <strong>Categoria:</strong> Farmacia</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,1,,0,0,,,,,1,,,"19,99",Farmacia,"Farmacia, Hoppner",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/farmacia/7898070967636.jpg,,,,,,,,,0,Hoppner,Marca,Hoppner,1,1
53010,simple,7898070967667,,Bandagem Adesiva Latex Azul 10Cm - Hoppner,0,0,visible,Bandagem Adesiva Latex Azul 10Cm - Hoppner | Marca: Hoppner | Categoria: Farmacia | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Bandagem Adesiva Latex Azul 10Cm - Hoppner</h2>\n<p>Produto <strong>Hoppner</strong> da linha Farmacia. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Hoppner</li>\n  <li>📦 <strong>Categoria:</strong> Farmacia</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,0,0,,0,0,,,,,1,,,"18,99",Farmacia,"Farmacia, Hoppner",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/farmacia/7898070967667.jpg,,,,,,,,,0,Hoppner,Marca,Hoppner,1,1
53012,simple,7898070963409,,Bandagem Adesiva Latex Bege 10Cm - Hoppner,0,0,visible,Bandagem Adesiva Latex Bege 10Cm - Hoppner | Marca: Hoppner | Categoria: Farmacia | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Bandagem Adesiva Latex Bege 10Cm - Hoppner</h2>\n<p>Produto <strong>Hoppner</strong> da linha Farmacia. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Hoppner</li>\n  <li>📦 <strong>Categoria:</strong> Farmacia</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,0,0,,0,0,,,,,1,,,"19,99",Farmacia,"Farmacia, Hoppner",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/farmacia/7898070963409.jpg,,,,,,,,,0,Hoppner,Marca,Hoppner,1,1
53014,simple,7898070967803,,Bandagem Adesiva Latex Branco 10Cm - Hoppner,0,0,visible,Bandagem Adesiva Latex Branco 10Cm - Hoppner | Marca: Hoppner | Categoria: Farmacia | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Bandagem Adesiva Latex Branco 10Cm - Hoppner</h2>\n<p>Produto <strong>Hoppner</strong> da linha Farmacia. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Hoppner</li>\n  <li>📦 <strong>Categoria:</strong> Farmacia</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,0,0,,0,0,,,,,1,,,"18,50",Farmacia,"Farmacia, Hoppner",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/farmacia/7898070967803.jpg,,,,,,,,,0,Hoppner,Marca,Hoppner,1,1
53016,simple,7898070966929,,Bandagem Adesiva Latex Camuflada 10Cm - Hoppner,0,0,visible,Bandagem Adesiva Latex Camuflada 10Cm - Hoppner | Marca: Hoppner | Categoria: Farmacia | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Bandagem Adesiva Latex Camuflada 10Cm - Hoppner</h2>\n<p>Produto <strong>Hoppner</strong> da linha Farmacia. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Hoppner</li>\n  <li>📦 <strong>Categoria:</strong> Farmacia</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,0,0,,0,0,,,,,1,,,"18,99",Farmacia,"Farmacia, Hoppner",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/farmacia/7898070966929.jpg,,,,,,,,,0,Hoppner,Marca,Hoppner,1,1
53018,simple,7898070967681,,Bandagem Adesiva Latex Laranja 10Cm - Hoppner,1,0,visible,Bandagem Adesiva Latex Laranja 10Cm - Hoppner | Marca: Hoppner | Categoria: Farmacia | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Bandagem Adesiva Latex Laranja 10Cm - Hoppner</h2>\n<p>Produto <strong>Hoppner</strong> da linha Farmacia. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Hoppner</li>\n  <li>📦 <strong>Categoria:</strong> Farmacia</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,3,,0,0,,,,,1,,,"19,99",Farmacia,"Farmacia, Hoppner",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/farmacia/7898070967681.jpg,,,,,,,,,0,Hoppner,Marca,Hoppner,1,1
53020,simple,7898070967827,,Bandagem Adesiva Latex Marrom 10Cm - Hoppner,0,0,visible,Bandagem Adesiva Latex Marrom 10Cm - Hoppner | Marca: Hoppner | Categoria: Farmacia | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Bandagem Adesiva Latex Marrom 10Cm - Hoppner</h2>\n<p>Produto <strong>Hoppner</strong> da linha Farmacia. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Hoppner</li>\n  <li>📦 <strong>Categoria:</strong> Farmacia</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,0,0,,0,0,,,,,1,,,"18,99",Farmacia,"Farmacia, Hoppner",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/farmacia/7898070967827.jpg,,,,,,,,,0,Hoppner,Marca,Hoppner,1,1
53022,simple,7898070967704,,Bandagem Adesiva Latex Preto 10Cm - Hoppner,0,0,visible,Bandagem Adesiva Latex Preto 10Cm - Hoppner | Marca: Hoppner | Categoria: Farmacia | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Bandagem Adesiva Latex Preto 10Cm - Hoppner</h2>\n<p>Produto <strong>Hoppner</strong> da linha Farmacia. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Hoppner</li>\n  <li>📦 <strong>Categoria:</strong> Farmacia</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,0,0,,0,0,,,,,1,,,"18,99",Farmacia,"Farmacia, Hoppner",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/farmacia/7898070967704.jpg,,,,,,,,,0,Hoppner,Marca,Hoppner,1,1
53024,simple,7898070967728,,Bandagem Adesiva Latex Rosa 10Cm - Hoppner,0,0,visible,Bandagem Adesiva Latex Rosa 10Cm - Hoppner | Marca: Hoppner | Categoria: Farmacia | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Bandagem Adesiva Latex Rosa 10Cm - Hoppner</h2>\n<p>Produto <strong>Hoppner</strong> da linha Farmacia. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Hoppner</li>\n  <li>📦 <strong>Categoria:</strong> Farmacia</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,0,0,,0,0,,,,,1,,,"18,99",Farmacia,"Farmacia, Hoppner",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/farmacia/7898070967728.jpg,,,,,,,,,0,Hoppner,Marca,Hoppner,1,1
