ID,Tipo,SKU,"GTIN, UPC, EAN, ou ISBN",Nome,Publicado,Em destaque?,Visibilidade no catálogo,Descrição curta,Descrição,Data de preço promocional começa em,Data de preço promocional termina em,Status do imposto,Classe de imposto,Em estoque?,Estoque,Quantidade baixa de estoque,São permitidas encomendas?,Vendido individualmente?,Peso (kg),Comprimento (cm),Largura (cm),Altura (cm),Permitir avaliações de clientes?,Observação de compra,Preço promocional,Preço,Categorias,Tags,Classe de entrega,Imagens,Limite de downloads,Dias para expirar o download,Ascendente,Grupo de produtos,Upsells,Venda cruzada,URL externa,Texto do botão,Posição,Marcas,Nome do atributo 1,Valores do atributo 1,Visibilidade do atributo 1,Atributo global 1
52857,simple,7898480923932,,Anzol 12147 N 6/0 - Marine Sports,1,0,visible,Anzol 12147 N 6/0 - Marine Sports | Marca: Marine Sports | Categoria: Pesca | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Anzol 12147 N 6/0 - Marine Sports</h2>\n<p>Produto <strong>Marine Sports</strong> da linha Pesca. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Marine Sports</li>\n  <li>📦 <strong>Categoria:</strong> Pesca</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,9,,0,0,,,,,1,,,"24,00",Pesca,"Marine Sports, Pesca",,https://aquafloragroshop.com.br/wp-content/uploads/2026/01/7898480923932.jpg,,,,,,,,,0,Marine Sports,Marca,Marine Sports,1.0,1.0
52859,simple,7898480921181,,Anzol 16902 Crystal N 08 - Marine Sports,1,0,visible,Anzol 16902 Crystal N 08 - Marine Sports | Marca: Marine Sports | Categoria: Pesca | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Anzol 16902 Crystal N 08 - Marine Sports</h2>\n<p>Produto <strong>Marine Sports</strong> da linha Pesca. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Marine Sports</li>\n  <li>📦 <strong>Categoria:</strong> Pesca</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,3,,0,0,,,,,1,,,"25,00",Pesca,"Marine Sports, Pesca",,https://aquafloragroshop.com.br/wp-content/uploads/2026/01/7898480921181-1.jpg,,,,,,,,,0,Marine Sports,Marca,Marine Sports,1.0,1.0
52861,simple,7898480920825,,Anzol 1971N N 01 - Marine Sports,1,0,visible,Anzol 1971N N 01 - Marine Sports | Marca: Marine Sports | Categoria: Pesca | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Anzol 1971N N 01 - Marine Sports</h2>\n<p>Produto <strong>Marine Sports</strong> da linha Pesca. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Marine Sports</li>\n  <li>📦 <strong>Categoria:</strong> Pesca</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,5,,0,0,,,,,1,,,"20,00",Pesca,"Marine Sports, Pesca",,https://aquafloragroshop.com.br/wp-content/uploads/2026/01/7898480920825-2.jpg,,,,,,,,,0,Marine Sports,Marca,Marine Sports,1.0,1.0
52863,simple,7898480920849,,Anzol 1971N N 04 - Marine Sports,1,0,visible,Anzol 1971N N 04 - Marine Sports | Marca: Marine Sports | Categoria: Pesca | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Anzol 1971N N 04 - Marine Sports</h2>\n<p>Produto <strong>Marine Sports</strong> da linha Pesca. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Marine Sports</li>\n  <li>📦 <strong>Categoria:</strong> Pesca</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,4,,0,0,,,,,1,,,"15,00",Pesca,"Marine Sports, Pesca",,https://aquafloragroshop.com.br/wp-content/uploads/2026/01/7898480920849-1.jpg,,,,,,,,,0,Marine Sports,Marca,Marine Sports,1.0,1.0
52865,simple,7898480920856,,Anzol 1971N N 06 - Marine Sports,1,0,visible,Anzol 1971N N 06 - Marine Sports | Marca: Marine Sports | Categoria: Pesca | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Anzol 1971N N 06 - Marine Sports</h2>\n<p>Produto <strong>Marine Sports</strong> da linha Pesca. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Marine Sports</li>\n  <li>📦 <strong>Categoria:</strong> Pesca</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,5,,0,0,,,,,1,,,"15,00",Pesca,"Marine Sports, Pesca",,https://aquafloragroshop.com.br/wp-content/uploads/2026/01/7898480920856-1.jpg,,,,,,,,,0,Marine Sports,Marca,Marine Sports,1.0,1.0
52867,simple,7898480920863,,Anzol 1971N N 08 - Marine Sports,1,0,visible,Anzol 1971N N 08 - Marine Sports | Marca: Marine Sports | Categoria: Pesca | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Anzol 1971N N 08 - Marine Sports</h2>\n<p>Produto <strong>Marine Sports</strong> da linha Pesca. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Marine Sports</li>\n  <li>📦 <strong>Categoria:</strong> Pesca</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,5,,0,0,,,,,1,,,"15,00",Pesca,"Marine Sports, Pesca",,https://aquafloragroshop.com.br/wp-content/uploads/2026/01/7898480920863-1.jpg,,,,,,,,,0,Marine Sports,Marca,Marine Sports,1.0,1.0
52869,simple,7898480920894,,Anzol 1971N N 14 - Marine Sports,1,0,visible,Anzol 1971N N 14 - Marine Sports | Marca: Marine Sports | Categoria: Pesca | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Anzol 1971N N 14 - Marine Sports</h2>\n<p>Produto <strong>Marine Sports</strong> da linha Pesca. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Marine Sports</li>\n  <li>📦 <strong>Categoria:</strong> Pesca</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,8,,0,0,,,,,1,,,"15,00",Pesca,"Marine Sports, Pesca",,https://aquafloragroshop.com.br/wp-content/uploads/2026/01/7898480920894-2.jpg,,,,,,,,,0,Marine Sports,Marca,Marine Sports,1.0,1.0
52871,simple,7898480920917,,Anzol 1971N N 2/0 - Marine Sports,1,0,visible,Anzol 1971N N 2/0 - Marine Sports | Marca: Marine Sports | Categoria: Pesca | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Anzol 1971N N 2/0 - Marine Sports</h2>\n<p>Produto <strong>Marine Sports</strong> da linha Pesca. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Marine Sports</li>\n  <li>📦 <strong>Categoria:</strong> Pesca</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,4,,0,0,,,,,1,,,"25,00",Pesca,"Marine Sports, Pesca",,https://aquafloragroshop.com.br/wp-content/uploads/2026/01/7898480920917-1.jpg,,,,,,,,,0,Marine Sports,Marca,Marine Sports,1.0,1.0
52873,simple,7898480920924,,Anzol 1971N N 3/0 - Marine Sports,1,0,visible,Anzol 1971N N 3/0 - Marine Sports | Marca: Marine Sports | Categoria: Pesca | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Anzol 1971N N 3/0 - Marine Sports</h2>\n<p>Produto <strong>Marine Sports</strong> da linha Pesca. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Marine Sports</li>\n  <li>📦 <strong>Categoria:</strong> Pesca</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,1,,0,0,,,,,1,,,"25,00",Pesca,"Marine Sports, Pesca",,https://aquafloragroshop.com.br/wp-content/uploads/2026/01/7898480920924-1.jpg,,,,,,,,,0,Marine Sports,Marca,Marine Sports,1.0,1.0
52875,simple,7898480920931,,Anzol 1971N N 4/0 - Marine Sports,1,0,visible,Anzol 1971N N 4/0 - Marine Sports | Marca: Marine Sports | Categoria: Pesca | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Anzol 1971N N 4/0 - Marine Sports</h2>\n<p>Produto <strong>Marine Sports</strong> da linha Pesca. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Marine Sports</li>\n  <li>📦 <strong>Categoria:</strong> Pesca</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,1,,0,0,,,,,1,,,"25,00",Pesca,"Marine Sports, Pesca",,https://aquafloragroshop.com.br/wp-content/uploads/2026/01/7898480920931-1.jpg,,,,,,,,,0,Marine Sports,Marca,Marine Sports,1.0,1.0
52877,simple,7898480920948,,Anzol 1971N N 5/0 - Marine Sports,1,0,visible,Anzol 1971N N 5/0 - Marine Sports | Marca: Marine Sports | Categoria: Pesca | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Anzol 1971N N 5/0 - Marine Sports</h2>\n<p>Produto <strong>Marine Sports</strong> da linha Pesca. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Marine Sports</li>\n  <li>📦 <strong>Categoria:</strong> Pesca</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,2,,0,0,,,,,1,,,"25,00",Pesca,"Marine Sports, Pesca",,https://aquafloragroshop.com.br/wp-content/uploads/2026/01/7898480920948-1.jpg,,,,,,,,,0,Marine Sports,Marca,Marine Sports,1.0,1.0
52879,simple,7898480920979,,Anzol 1971N N 8/0 - Marine Sports,1,0,visible,Anzol 1971N N 8/0 - Marine Sports | Marca: Marine Sports | Categoria: Pesca | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Anzol 1971N N 8/0 - Marine Sports</h2>\n<p>Produto <strong>Marine Sports</strong> da linha Pesca. Disponível na <strong>AquaFlora Agroshop</strong> com melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Marine Sports</li>\n  <li>📦 <strong>Categoria:</strong> Pesca</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,7,,0,0,,,,,1,,,"20,00",Pesca,"Marine Sports, Pesca",,https://aquafloragroshop.com.br/wp-content/uploads/2026/01/7898480920979-1.jpg,,,,,,,,,0,Marine Sports,Marca,Marine Sports,1.0,1.0
